Customer_id,Full_Name,Customer_Email,dob,Customer_Phone,system status,Connection_type,value_segment
68IN77NHWK,Shlok Khalsa,shlokkhalsa@hotmail.com,9/18/2001,28826324,Active,Prepaid,tier_3
KZWCCIV09Y,Purab Chandra,purab.chandra@hotmail.com,8/31/1993,4195047528,Suspended,Postpaid,tier_2
TMPZ8F81WD,Aarav De,aarav_de@gmail.com,12/18/1979,3059051018,Active,Prepaid,tier_3
SO7O519G0I,Abram Sur,abram.sur@yahoo.com,3/31/1978,1428978266,Active,Prepaid,tier_3
2DMJSSDE0Z,Mamooty Sarma,mamooty_sarma@outlook.com,11/4/1967,6525525698,Active,Postpaid,tier_2
AVIVZAMGRY,Misha Sharma,misha_sharma@hotmail.com,2/8/1968,1768188620,Active,Prepaid,tier_3
DE8565V1ZV,Trisha Bhardwaj,trisha_bhardwaj@outlook.com,1/12/1980,9730127451,Active,Prepaid,tier_3
PEOUFG81VZ,Hansh Koshy,hansh.koshy@yahoo.com,11/26/1979,1806223269,Active,Postpaid,tier_1
O972Z4CBLB,Neelofar Dayal,neelofardayal@gmail.com,1/19/1987,1225879829,Active,Prepaid,tier_3
UAYVSDUO60,Farhan Shah,farhan.shah@gmail.com,7/12/2002,6426924107,Active,Prepaid,tier_3
VRBGSRNNJ5,Mehul Som,mehul_som@outlook.com,6/13/1987,7794329791,Active,Prepaid,tier_3
DBIE7SGH7C,Pari Gour,pari_gour@outlook.com,9/20/1992,472501256,Active,Prepaid,tier_3
EEI3MA3XWS,Sahil Bajwa,sahilbajwa@yahoo.com,10/26/2003,4496367954,Active,Prepaid,tier_3
LA5OZTX9N0,Kaira Hari,kaira.hari@yahoo.com,8/17/1983,2264699357,Active,Prepaid,tier_3
L9VXBYCEEP,Ishita Mall,ishita_mall@gmail.com,2/8/2002,6504393692,Active,Prepaid,tier_3
TM0JOJDYG2,Fateh Jha,fateh.jha@yahoo.com,7/9/1970,1394398154,Active,Prepaid,tier_3
1SW8UPUWBV,Ehsaan Ganesan,ehsaan_ganesan@hotmail.com,6/25/1975,5365633926,Suspended,Prepaid,tier_3
RJT7R7AA75,Yashvi Hayre,yashvi.hayre@gmail.com,11/10/1975,515517108,Active,Postpaid,tier_2
92E3UYDGOI,Raunak Sandhu,raunak.sandhu@hotmail.com,3/31/1974,9220046999,Active,Prepaid,tier_3
L2LRS91QAJ,Yashvi Khurana,yashvikhurana@hotmail.com,7/18/1986,7274867973,Suspended,Prepaid,tier_3
FMZFGU2FKV,Saira Salvi,saira.salvi@yahoo.com,12/26/1983,9582958007,Active,Prepaid,tier_3
9TUR8ZO3FQ,Riya Loyal,riyaloyal@yahoo.com,4/24/1975,36611723,Suspended,Prepaid,tier_3
BVY7XC9CKI,Navya Chowdhury,navya_chowdhury@gmail.com,11/1/1966,8296371736,Active,Postpaid,tier_1
84VTDWPAQ2,Divij Sarma,divijsarma@gmail.com,1/29/1993,4252048554,Active,Prepaid,tier_3
7Z0I5PSEF0,Adira Hari,adira_hari@outlook.com,1/10/1994,1829917451,Active,Prepaid,tier_3
1TNQ49O8AI,Sahil Apte,sahil.apte@outlook.com,2/6/1966,5361565426,Active,Prepaid,tier_3
GIXJOWG0IF,Hridaan Sankaran,hridaan_sankaran@yahoo.com,1/29/2001,1676183925,Active,Prepaid,tier_3
VL5EKFTS21,Neelofar Rajagopal,neelofarrajagopal@hotmail.com,10/20/1991,587696898,Active,Postpaid,tier_1
TYKOJNLQK8,Uthkarsh Bandi,uthkarsh.bandi@gmail.com,11/20/2000,1312146614,Active,Prepaid,tier_3
70Z1PV4VQW,Jiya Hora,jiyahora@outlook.com,7/25/1970,4042349742,Active,Prepaid,tier_3
M0O1BTI0CE,Dhanush Rajagopal,dhanush_rajagopal@yahoo.com,9/11/1970,2025205160,Active,Prepaid,tier_3
477G6SF1WG,Hridaan Devi,hridaandevi@hotmail.com,1/17/1997,7702182475,Active,Prepaid,tier_3
ZZYUWMQX06,Rasha Tailor,rasha_tailor@outlook.com,9/5/1995,6029736982,Active,Prepaid,tier_3
YCXPNA6G8E,Suhana Tara,suhana_tara@hotmail.com,4/18/1988,1328751575,Suspended,Prepaid,tier_3
YIDAIP1CBV,Mohanlal Rastogi,mohanlal_rastogi@gmail.com,4/14/1981,2367509688,Active,Prepaid,tier_3
FT09D9G5W7,Tushar Bansal,tushar_bansal@yahoo.com,10/14/1996,333925193,Suspended,Prepaid,tier_3
OH5NKXZ1A3,Dhanuk Gupta,dhanuk_gupta@hotmail.com,1/20/1986,5626433353,Active,Prepaid,tier_3
52ZL2M8W52,Samarth Ramesh,samarth_ramesh@yahoo.com,1/5/1970,3357360645,Active,Prepaid,tier_3
AZRSQV638A,Rasha Kakar,rasha.kakar@outlook.com,9/8/1991,4581046886,Active,Prepaid,tier_3
G3V4QWBJYV,Romil Dube,romil.dube@gmail.com,10/18/1988,7500910821,Active,Prepaid,tier_3
37K1ISEDFS,Advik Ranganathan,advik.ranganathan@yahoo.com,6/29/1968,323787383,Active,Prepaid,tier_3
2FY8B944Q7,Biju Dewan,biju.dewan@gmail.com,10/12/1969,6411205759,Active,Prepaid,tier_3
P1DV6F8KB0,Pihu Tata,pihutata@yahoo.com,9/3/1995,4106463484,Active,Prepaid,tier_3
3DVD28IKFG,Gokul Dua,gokul_dua@outlook.com,11/7/1994,4395263997,Active,Prepaid,tier_3
T5YQBAJW7A,Tiya Grover,tiyagrover@outlook.com,1/27/1974,2564822520,Active,Prepaid,tier_3
FOSTN8WMN8,Sara Kala,sara.kala@hotmail.com,4/18/1990,6894011899,Active,Prepaid,tier_3
2PKUKE7U2J,Sahil Andra,sahil_andra@gmail.com,10/17/1995,8075074596,Active,Prepaid,tier_3
C463DBTLVR,Divyansh Gokhale,divyansh.gokhale@outlook.com,2/14/1984,4422121756,Active,Postpaid,tier_2
4OOYNHEL0J,Samiha Randhawa,samiha_randhawa@hotmail.com,6/24/1991,968939561,Active,Prepaid,tier_3
9OQ7G8L8ZD,Sara Sachdev,sarasachdev@hotmail.com,9/20/1981,4783641408,Active,Prepaid,tier_3
3UAHVEL72R,Adira Jha,adira_jha@hotmail.com,3/17/2003,9866761663,Active,Prepaid,tier_3
0S8S3J6RZL,Aaryahi Iyengar,aaryahi.iyengar@gmail.com,4/18/1987,9011796981,Active,Prepaid,tier_3
5CX7BOAP0X,Lavanya Kaur,lavanya_kaur@gmail.com,1/15/1972,9094339574,Suspended,Postpaid,tier_2
1KMBFVNBRT,Divit Dar,divitdar@yahoo.com,8/3/1984,9159078134,Active,Prepaid,tier_3
0TXQBDNLVV,Jivin Tandon,jivin_tandon@outlook.com,9/11/2001,984123520,Active,Prepaid,tier_3
53CR23T46S,Vedika Dube,vedika.dube@gmail.com,7/18/1989,9721794230,Active,Prepaid,tier_3
IZQKUPBLC2,Reyansh Shere,reyanshshere@hotmail.com,10/6/1989,3228754165,Active,Prepaid,tier_3
T8S2731HW9,Anaya Borra,anayaborra@hotmail.com,5/10/1980,4306427812,Active,Prepaid,tier_3
YUIHW25ET7,Vanya Ratti,vanya_ratti@outlook.com,12/2/1980,5609159028,Active,Prepaid,tier_3
83S3YEDJN6,Mehul Tak,mehul.tak@gmail.com,4/21/2000,9777404280,Active,Prepaid,tier_3
APAFBIEV1R,Romil Dar,romildar@hotmail.com,5/19/1993,3532336865,Active,Prepaid,tier_3
43F1J0ZM0K,Baiju Shetty,baiju.shetty@gmail.com,11/13/1973,5060850040,Active,Prepaid,tier_3
54XFEZH0RK,Nitara Iyer,nitara.iyer@hotmail.com,8/4/1968,9376420504,Active,Postpaid,tier_1
XKKGTGEA36,Ivana Lad,ivana_lad@hotmail.com,4/3/1985,6476185800,Active,Prepaid,tier_3
I0OOY8PHK3,Renee Desai,renee_desai@hotmail.com,5/12/1968,3398960019,Active,Prepaid,tier_3
4Y7PM8V50Q,Yuvaan Sarkar,yuvaansarkar@gmail.com,11/6/1996,5050653591,Active,Prepaid,tier_3
243XTEPMEW,Mamooty Bera,mamooty.bera@hotmail.com,9/6/1982,3286489806,Active,Prepaid,tier_3
D2SU9MNL69,Rania Bhalla,rania_bhalla@yahoo.com,5/25/1969,1939678368,Active,Prepaid,tier_3
WT2ZTF92VT,Eshani Roy,eshani_roy@yahoo.com,3/20/2000,3725358549,Active,Prepaid,tier_3
W1BXECGF6N,Jayesh Grover,jayesh.grover@yahoo.com,8/9/1991,9618704195,Active,Prepaid,tier_3
UQ7FRRQZJ2,Urvi Garg,urvi.garg@hotmail.com,3/29/1967,8671685706,Active,Prepaid,tier_3
T5A0IOQ2IA,Mehul Yohannan,mehul_yohannan@outlook.com,10/7/1975,1644784396,Active,Prepaid,tier_3
XLEXIFZG6Q,Sana Kohli,sana_kohli@outlook.com,10/17/1981,3852001818,Active,Prepaid,tier_3
WUTX5N32W5,Yashvi Majumdar,yashvimajumdar@yahoo.com,11/20/1968,5952849924,Active,Prepaid,tier_3
2F33F5U3QZ,Zoya Cherian,zoya_cherian@outlook.com,6/4/1984,6100197775,Active,Prepaid,tier_3
2I8TYD7R0I,Samaira Konda,samaira.konda@gmail.com,10/16/1969,1296009136,Active,Prepaid,tier_3
OF8I3GNM9I,Madhup Tara,madhup.tara@outlook.com,10/20/1976,6912843439,Active,Prepaid,tier_3
AO18VHBHR1,Vanya Lala,vanyalala@outlook.com,11/10/1980,1344655209,Active,Prepaid,tier_3
QQ3DMF7ZIM,Kanav Ramesh,kanavramesh@gmail.com,1/12/1989,5547495472,Suspended,Prepaid,tier_3
FZCYYOS3L7,Rasha Chacko,rashachacko@hotmail.com,10/30/1986,5312172118,Active,Postpaid,tier_2
XYGX2DEUTW,Anahi Bumb,anahibumb@gmail.com,7/7/1996,3813115114,Active,Prepaid,tier_3
W2CJ26JTND,Aarna Chandra,aarna.chandra@yahoo.com,8/21/1990,4728877141,Active,Prepaid,tier_3
WRHVH9HSXE,Elakshi Warrior,elakshiwarrior@hotmail.com,11/23/2003,1021042790,Active,Prepaid,tier_3
6PL1JJZNFS,Dhruv Suresh,dhruvsuresh@hotmail.com,3/14/1982,5615686977,Active,Prepaid,tier_3
FY21VSOGGY,Zeeshan Sagar,zeeshan.sagar@gmail.com,8/16/1999,5299120899,Active,Postpaid,tier_2
3FUMEY28Q6,Navya Ben,navyaben@gmail.com,3/22/1993,6407674326,Active,Prepaid,tier_3
2WKDD62OHB,Tanya Salvi,tanya.salvi@yahoo.com,3/18/1982,9520162991,Active,Prepaid,tier_3
JJDJKTPFHF,Tanya Chada,tanya_chada@outlook.com,2/24/1999,560278141,Active,Prepaid,tier_3
KATLEVBGDO,Suhana Bajwa,suhanabajwa@outlook.com,9/6/1987,5820673304,Active,Prepaid,tier_3
4NPBDTPHE2,Vihaan Borah,vihaan.borah@gmail.com,5/22/1995,3922803277,Active,Prepaid,tier_3
DXB559LRXX,Chirag Dalal,chirag_dalal@yahoo.com,2/23/1998,6166214223,Active,Prepaid,tier_3
RW6AVS6KXT,Gokul Ravi,gokulravi@outlook.com,12/8/1986,9267178704,Active,Prepaid,tier_3
BRXOI35EAE,Saksham Kulkarni,saksham_kulkarni@outlook.com,1/29/1979,7516816199,Active,Prepaid,tier_3
9F13IK8WT1,Elakshi Garde,elakshi_garde@outlook.com,4/3/1992,483848574,Active,Prepaid,tier_3
SWP7E4L7MX,Pihu Sandhu,pihusandhu@outlook.com,5/3/2004,3029222329,Active,Prepaid,tier_3
D893L0IM26,Bhavin Mann,bhavin_mann@yahoo.com,8/24/1967,4356583812,Active,Prepaid,tier_3
85L3QO8S4J,Jivika Warrior,jivika_warrior@outlook.com,12/2/1987,2564146016,Active,Prepaid,tier_3
SH5I0PPPC4,Yasmin Hari,yasmin_hari@gmail.com,8/2/2001,2241019128,Active,Prepaid,tier_3
D9QG2LYO52,Prerak Saran,prerak_saran@yahoo.com,8/13/1980,8747804721,Active,Prepaid,tier_3
1XDZBM60DK,Ivan Balan,ivan_balan@yahoo.com,12/12/1968,8708045744,Active,Prepaid,tier_3
MFH7AZNLUL,Vanya Jha,vanya_jha@gmail.com,2/27/2001,2594292920,Active,Prepaid,tier_3
SPZC8DXPXS,Eva Bobal,eva_bobal@gmail.com,12/24/1986,9351956587,Active,Prepaid,tier_3
YY4QPU6DA1,Raunak Borah,raunak_borah@gmail.com,9/22/1969,3873527669,Active,Prepaid,tier_3
VVPZGFGPR7,Lakshay Loyal,lakshayloyal@outlook.com,11/16/1999,7225785117,Active,Postpaid,tier_2
9T2LYH46IE,Arhaan Virk,arhaan.virk@yahoo.com,2/3/1979,3834799751,Active,Postpaid,tier_1
58WCLV2VFY,Samar Goda,samar.goda@yahoo.com,1/27/1991,3223611915,Suspended,Prepaid,tier_3
7X9IZG1Z1B,Kartik Manda,kartikmanda@yahoo.com,4/17/1968,5125095256,Suspended,Prepaid,tier_3
WRHGYZ3JCM,Vidur Talwar,vidurtalwar@outlook.com,7/29/1970,3590853200,Active,Postpaid,tier_1
LVLQ4VROC0,Hunar Taneja,hunar_taneja@yahoo.com,11/17/1991,7329655829,Active,Prepaid,tier_3
4BSAXDXX8U,Gatik Biswas,gatik_biswas@hotmail.com,7/10/1998,5831050383,Active,Postpaid,tier_2
1GMJMK0LJF,Tanya Hayer,tanya_hayer@gmail.com,7/22/1971,777043267,Active,Prepaid,tier_3
JPBENF2TIP,Heer Tailor,heertailor@gmail.com,11/20/2004,4639811356,Active,Prepaid,tier_3
IOTEKC6CX2,Baiju Majumdar,baiju.majumdar@outlook.com,4/1/1981,5067092786,Active,Prepaid,tier_3
DE3ES1II0O,Ela Date,ela_date@outlook.com,10/9/1982,9379697622,Active,Prepaid,tier_3
ENKYUT4OKE,Prisha Anne,prisha.anne@gmail.com,9/26/1979,2188293688,Active,Prepaid,tier_3
ZTDCAMP9SD,Umang Sekhon,umangsekhon@yahoo.com,7/5/1999,8412404537,Active,Prepaid,tier_3
1ZUDW23KXR,Yashvi Kara,yashvi_kara@outlook.com,4/11/1983,7563706446,Active,Prepaid,tier_3
FF1IQQTV7I,Madhup Uppal,madhup.uppal@gmail.com,6/9/1994,1588691639,Active,Prepaid,tier_3
4R8KE4BVAE,Hiran Shah,hiranshah@outlook.com,2/28/1981,8680414318,Active,Prepaid,tier_3
TIO6BF30Z1,Mannat Tripathi,mannat.tripathi@gmail.com,4/15/1980,212850691,Suspended,Prepaid,tier_3
XU8LGMG7K1,Farhan Rout,farhan_rout@hotmail.com,6/2/1978,4833736431,Active,Prepaid,tier_3
NAFYWSL4BP,Bhamini Butala,bhaminibutala@hotmail.com,8/18/1999,9081183505,Active,Prepaid,tier_3
XK2MCV8XY4,Farhan Shukla,farhan.shukla@outlook.com,2/12/1990,4773364928,Active,Prepaid,tier_3
O0PAGPMKUW,Mehul Sagar,mehulsagar@outlook.com,5/13/1990,8474110144,Active,Prepaid,tier_3
6YK7CDLWUJ,Lagan Sekhon,lagan.sekhon@outlook.com,6/21/1994,2123032444,Active,Prepaid,tier_3
L7TY540BIJ,Shaan Gokhale,shaan.gokhale@yahoo.com,2/13/2001,8229859703,Active,Prepaid,tier_3
777S0VX26J,Manjari Sarma,manjari.sarma@outlook.com,1/16/1986,6350163847,Active,Prepaid,tier_3
GO0YLXZXMU,Ira Kakar,irakakar@yahoo.com,4/10/1975,5969288272,Active,Prepaid,tier_3
IHIWHHOSB0,Onkar Kala,onkarkala@outlook.com,12/23/1970,1586750152,Active,Prepaid,tier_3
OMCLUF4NSC,Kiara Zachariah,kiara.zachariah@gmail.com,7/18/1985,8897312743,Active,Prepaid,tier_3
TQM2TRYPDA,Trisha Sastry,trisha.sastry@outlook.com,9/20/1966,4582992724,Active,Prepaid,tier_3
CP2MAEZVBI,Alia Kota,aliakota@outlook.com,7/13/1985,2113838974,Active,Prepaid,tier_3
IT0LWAII4U,Rania Bhatt,rania.bhatt@outlook.com,5/17/2000,1353232215,Active,Prepaid,tier_3
IU9OOWI1A2,Manjari Ahuja,manjari_ahuja@hotmail.com,2/4/1984,6777400883,Active,Prepaid,tier_3
NQSO0TIU42,Mohanlal Sane,mohanlalsane@gmail.com,7/16/1973,3839397835,Active,Prepaid,tier_3
TFI2R2QHLS,Aarav Dada,aarav.dada@outlook.com,1/30/1977,5607177012,Suspended,Prepaid,tier_3
P9V3YAWF6P,Vritika Sethi,vritikasethi@hotmail.com,4/27/1978,7740123912,Active,Prepaid,tier_3
G0I3KUWQ59,Gokul Varkey,gokul_varkey@gmail.com,5/26/2002,1054128838,Active,Postpaid,tier_2
LCVTD9VH7N,Divyansh Sarin,divyansh.sarin@hotmail.com,11/30/1983,3723880150,Active,Postpaid,tier_1
GR0ZQNP3WW,Lavanya Dasgupta,lavanya.dasgupta@gmail.com,5/24/1980,5599802839,Active,Prepaid,tier_3
PFKI5AEZ1W,Raunak Char,raunak_char@gmail.com,8/26/1998,153482395,Suspended,Prepaid,tier_3
K03HJK584D,Hiran Bhatia,hiran_bhatia@yahoo.com,2/23/2001,9554249010,Active,Prepaid,tier_3
3V098UQYIE,Purab Swaminathan,purabswaminathan@gmail.com,2/6/1996,1154175721,Active,Prepaid,tier_3
G1GUJHJ53B,Samaira Trivedi,samaira_trivedi@yahoo.com,1/27/2000,3647517970,Active,Prepaid,tier_3
R7V2SJEM3H,Kanav Sen,kanavsen@outlook.com,9/28/1985,3913219136,Active,Prepaid,tier_3
RZEHA8EJQO,Yasmin Butala,yasmin_butala@outlook.com,4/22/1988,4637044076,Active,Prepaid,tier_3
SQ0T3JBGZ7,Raghav Sen,raghav.sen@gmail.com,8/18/1986,3052793604,Active,Prepaid,tier_3
TVRDOEX24K,Vardaniya Hayre,vardaniyahayre@outlook.com,3/3/1997,9467640713,Active,Prepaid,tier_3
0DJQWXBDZA,Kabir Vyas,kabir.vyas@yahoo.com,7/9/2003,2574188824,Suspended,Prepaid,tier_3
ZSGATAGPPG,Dharmajan Bhakta,dharmajan.bhakta@yahoo.com,12/1/2003,6456384273,Active,Prepaid,tier_3
FKDJIJLKLE,Myra Goda,myragoda@hotmail.com,6/15/1966,8397848825,Active,Prepaid,tier_3
CZNC38CBG4,Madhav Chandra,madhav.chandra@outlook.com,9/11/1969,8191612498,Active,Postpaid,tier_1
EQW9OM668A,Aniruddh Kunda,aniruddhkunda@yahoo.com,6/16/1979,462411413,Active,Prepaid,tier_3
8DG57ZR31F,Advik Vala,advik.vala@hotmail.com,2/21/1975,3156281838,Active,Prepaid,tier_3
HB185O86YQ,Nitara Ramachandran,nitara_ramachandran@outlook.com,2/22/1995,6548451088,Active,Prepaid,tier_3
FOF7C5YYAZ,Hazel Dâ€™Alia,hazel.dâ€™alia@hotmail.com,12/8/1989,5381226306,Active,Prepaid,tier_3
3Q5GQEJ7BW,Mehul Shetty,mehul_shetty@outlook.com,11/27/2002,7192134232,Active,Prepaid,tier_3
ELY3KLM1GH,Samaira Verma,samaira_verma@gmail.com,2/22/2002,3604890685,Active,Postpaid,tier_1
AW8KXJNGRE,Himmat Brar,himmat_brar@outlook.com,1/20/1971,6832920313,Active,Prepaid,tier_3
MC3T40VCU6,Shayak Wadhwa,shayak_wadhwa@gmail.com,11/8/1970,4984396491,Active,Prepaid,tier_3
8C11OOEXY0,Ryan Shanker,ryanshanker@gmail.com,10/31/1994,4253066047,Suspended,Prepaid,tier_3
67WRTXQT7C,Diya Kapadia,diya_kapadia@yahoo.com,5/13/1982,850178142,Active,Postpaid,tier_2
N0ZTE3O1ZY,Ira Dâ€™Alia,ira.dâ€™alia@outlook.com,9/2/1997,5158781595,Active,Prepaid,tier_3
94HA8FAO31,Seher Venkatesh,seher_venkatesh@gmail.com,2/27/1993,8078127000,Active,Prepaid,tier_3
SN4M55HTJJ,Stuvan Bassi,stuvanbassi@gmail.com,3/26/1978,8203876413,Active,Prepaid,tier_3
JMW6PHHRZE,Kiara Kashyap,kiarakashyap@gmail.com,12/5/1993,6733915860,Active,Prepaid,tier_3
G0BZ3Y8HGN,Neelofar Talwar,neelofartalwar@outlook.com,7/10/1973,6329468493,Active,Prepaid,tier_3
R3UDCNC0H0,Tara Mahal,tara_mahal@gmail.com,9/5/1969,5244622074,Active,Prepaid,tier_3
MY8OQO9F54,Suhana Dey,suhanadey@yahoo.com,10/17/1999,8512501815,Active,Prepaid,tier_3
6FV0L2TD3B,Badal Rattan,badal.rattan@hotmail.com,6/8/1973,9941485494,Active,Prepaid,tier_3
56WERVP92M,Lagan Raman,lagan.raman@gmail.com,10/13/1975,6394768183,Active,Prepaid,tier_3
P8RDKY8M47,Mehul Varma,mehul_varma@hotmail.com,7/16/1978,7939704874,Active,Prepaid,tier_3
1T0T7IL26V,Mehul Dalal,mehul.dalal@gmail.com,8/13/1980,9348565121,Active,Prepaid,tier_3
NVRS2LZB29,Eshani Batta,eshani.batta@hotmail.com,7/23/1990,1957289527,Active,Prepaid,tier_3
MBF8EDBBRC,Hansh Bhagat,hansh_bhagat@outlook.com,11/1/1994,5925627023,Active,Prepaid,tier_3
W7C132JNTM,Amira Baral,amira.baral@gmail.com,6/1/1991,5030200467,Active,Prepaid,tier_3
2VYPFK5RIB,Gatik Mani,gatik_mani@gmail.com,5/29/1991,9674076590,Active,Prepaid,tier_3
S5MUP4FFSG,Divij Lata,divij_lata@yahoo.com,5/8/1969,1846436526,Active,Prepaid,tier_3
1EBHDSTNYD,Aaryahi Setty,aaryahi.setty@yahoo.com,10/24/1980,5363428947,Active,Prepaid,tier_3
RMFCIJHTN7,Lakshit Rao,lakshit.rao@hotmail.com,3/10/1967,8436459960,Active,Prepaid,tier_3
WYCH4DWYWM,Manikya Kalita,manikyakalita@yahoo.com,7/24/2003,5698499667,Suspended,Prepaid,tier_3
MSE0IEM0HP,Aaina Gill,aaina.gill@yahoo.com,12/17/1972,4559978932,Active,Prepaid,tier_3
7M91Y7ZK61,Ahana  Halder,ahanahalder@outlook.com,1/15/1973,9765018319,Active,Prepaid,tier_3
I1KWYE72C3,Anaya Jha,anaya.jha@hotmail.com,2/16/1992,5949488758,Active,Prepaid,tier_3
8WYH3RUUCC,Yuvaan Sridhar,yuvaan_sridhar@yahoo.com,3/5/1971,936519096,Active,Prepaid,tier_3
C5DPES0C5C,Shray Bhasin,shray.bhasin@outlook.com,11/1/1983,3088181541,Active,Postpaid,tier_2
CYL3P9R57C,Piya Keer,piya.keer@yahoo.com,3/21/1972,6158743747,Suspended,Postpaid,tier_1
R9829QA32K,Pari Wable,pari_wable@yahoo.com,11/14/1972,9318646467,Active,Prepaid,tier_3
6EEQ71GS0G,Shayak Keer,shayak.keer@yahoo.com,11/13/1974,1274614356,Active,Prepaid,tier_3
C20IBHWZ46,Nitya Grover,nityagrover@outlook.com,3/29/1976,5892366132,Active,Postpaid,tier_2
NFW48OIKQQ,Indrans Sachdeva,indranssachdeva@yahoo.com,8/29/1997,196075543,Active,Prepaid,tier_3
HYOYDBPH9T,Sara Divan,sara.divan@outlook.com,11/27/1994,2138624215,Suspended,Prepaid,tier_3
QYN4LN4GVP,Neelofar Sawhney,neelofar.sawhney@outlook.com,11/9/1972,571768688,Active,Prepaid,tier_3
RQ2I2HOOUT,Veer Kunda,veerkunda@gmail.com,10/24/1990,6115960198,Active,Prepaid,tier_3
SQWMKT4SIL,Rohan Shanker,rohanshanker@hotmail.com,8/1/1968,9635179273,Active,Prepaid,tier_3
E4855JWO2S,Yasmin Mahajan,yasminmahajan@yahoo.com,2/28/1976,7790273409,Active,Prepaid,tier_3
XTTBJA2GQI,Farhan Dewan,farhan_dewan@hotmail.com,8/4/1990,2425250056,Active,Prepaid,tier_3
52FUKFV2OR,Pranay Khare,pranaykhare@yahoo.com,4/7/1994,8717597440,Suspended,Prepaid,tier_3
C5W8JNO7P4,Ishita Johal,ishita.johal@gmail.com,7/15/1996,5305560863,Suspended,Prepaid,tier_3
0C23OTUTGG,Raunak Varughese,raunak_varughese@yahoo.com,11/23/1989,7034024906,Active,Prepaid,tier_3
QMWOZ8UOE0,Amani Chanda,amanichanda@hotmail.com,9/18/2002,8548052744,Active,Prepaid,tier_3
57A6QIFSR9,Aaryahi Devan,aaryahi_devan@yahoo.com,9/13/1987,2608452296,Active,Prepaid,tier_3
99X3L79VWH,Prisha Mann,prisha.mann@gmail.com,9/9/1979,6801973695,Active,Prepaid,tier_3
N8TLCA6JJI,Myra Viswanathan,myra_viswanathan@hotmail.com,11/21/2000,9582104596,Active,Prepaid,tier_3
DBWTI3IK2K,Anaya Sibal,anaya_sibal@gmail.com,12/22/1967,3502293466,Active,Prepaid,tier_3
KJRNUDRYSV,Faiyaz Wable,faiyazwable@yahoo.com,7/30/2003,7857917081,Active,Postpaid,tier_2
IKHV75H66L,Ranbir Walla,ranbirwalla@hotmail.com,7/16/1971,9110833063,Active,Prepaid,tier_3
ADRG6QFWJ1,Nakul Vig,nakul.vig@outlook.com,11/21/1968,5234111030,Active,Prepaid,tier_3
XVGIQTF9PA,Hiran Subramaniam,hiransubramaniam@gmail.com,10/17/1989,6442964836,Active,Prepaid,tier_3
3BF9B31H7G,Kartik Randhawa,kartik.randhawa@yahoo.com,11/13/1972,9920021857,Active,Prepaid,tier_3
W3JDTBUEIS,Divij Sharaf,divij.sharaf@outlook.com,6/3/1966,6172943836,Active,Prepaid,tier_3
ETPDX1BPZQ,Samarth Banerjee,samarthbanerjee@yahoo.com,8/21/1984,1309595386,Active,Prepaid,tier_3
3HIJ76TRX0,Shalv Mangat,shalv_mangat@yahoo.com,11/6/1978,5089622701,Active,Prepaid,tier_3
Q5CPRS9EF1,Suhana Bakshi,suhana.bakshi@hotmail.com,5/5/1976,6923417592,Suspended,Prepaid,tier_3
14UJBRPOXK,Vidur Sule,vidur.sule@hotmail.com,2/17/1971,5709031859,Active,Prepaid,tier_3
9SNNFT7LMP,Saira Chandra,saira.chandra@hotmail.com,1/12/1973,4295947990,Active,Prepaid,tier_3
7HN12NBCQG,Yasmin Sethi,yasminsethi@outlook.com,8/1/1995,4986655643,Active,Prepaid,tier_3
TNK4Z9N23C,Drishya Kala,drishya.kala@yahoo.com,1/2/1987,8588347780,Active,Prepaid,tier_3
DKWR6L67DW,Vidur Agarwal,vidur_agarwal@gmail.com,10/1/1970,5902950439,Active,Prepaid,tier_3
4JAX9F2PX5,Vihaan Rajan,vihaan_rajan@yahoo.com,6/16/1966,7545749451,Suspended,Postpaid,tier_1
0N3KSFAE41,Myra Gokhale,myragokhale@outlook.com,1/25/1966,5279780228,Active,Prepaid,tier_3
T4KJH56AWB,Zara Bal,zara_bal@yahoo.com,11/1/1979,953351777,Suspended,Prepaid,tier_3
9RDZ05DBH5,Faiyaz Chander,faiyazchander@gmail.com,4/19/1969,2523245194,Active,Prepaid,tier_3
ZMVGF9ET6J,Taimur Karan,taimurkaran@outlook.com,12/13/1983,8185701440,Active,Prepaid,tier_3
TZ4SGKO09Q,Aaryahi Dugal,aaryahi_dugal@yahoo.com,8/24/1971,7724297127,Active,Prepaid,tier_3
RSPM9KD534,Jiya Rau,jiyarau@yahoo.com,8/26/1984,924728181,Active,Prepaid,tier_3
RKTS5U4HO4,Mamooty Chauhan,mamootychauhan@hotmail.com,1/20/2003,6857647589,Active,Prepaid,tier_3
Y6TFS6GFB9,Eshani Tara,eshani_tara@hotmail.com,4/20/2004,3824633846,Active,Prepaid,tier_3
ASK294CKV8,Zaina Sankaran,zainasankaran@gmail.com,7/1/1996,2865737761,Active,Prepaid,tier_3
XNS8EXNY0M,Anvi Lad,anvilad@outlook.com,10/19/2004,8983028639,Suspended,Prepaid,tier_3
RRDPZAHB04,Drishya Mannan,drishya_mannan@hotmail.com,11/5/1978,9498398632,Active,Prepaid,tier_3
N9IV558UM5,Vanya Acharya,vanya_acharya@yahoo.com,5/31/1976,5235720078,Active,Postpaid,tier_2
